Date,Team,Opp,VOID,GameId,HorA,Win_Odds,CS_Odds,Odds_GF,Pinn_Odds,Pinn_CS,Pinn_Goals,bet365_CS,skybet_CS,PaddyPower_CS,WilliamHill_CS,888sport_CS,betfair_CS,BetVictor_CS,UniBet_CS,MansionBet_CS,BetFred_CS,SBK_CS,BetWay_CS,BoyleSports_CS,10bet_CS,SportNation_CS,novibet_CS,VBet_CS,SportingIndex_CS,GentingBet_CS,RedZone_CS,SpreadEx_CS,bet365_Goals,skybet_Goals,PaddyPower_Goals,WilliamHill_Goals,888sport_Goals,betfair_Goals,BetVictor_Goals,UniBet_Goals,MansionBet_Goals,BetFred_Goals,SBK_Goals,BetWay_Goals,BoyleSports_Goals,10bet_Goals,SportNation_Goals,novibet_Goals,VBet_Goals,SportingIndex_Goals,GentingBet_Goals,RedZone_Goals,SpreadEx_Goals,OddsShark_GF,FiveThirtyEight_Odds,FiveThirtyEight_Goals,FiveThirtyEight_SPI,FiveThirtyEight_Importance,GamesPlayed,xG,xA,PSxG,PSxG/SoT,Sh,SoT,KP,Fls,Fld,Crs,Int,TklW,xG_A,xA_A,PSxG_A,PSxG/SoT_A,Sh_A,SoT_A,KP_A,Fls_A,Fld_A,Crs_A,Int_A,TklW_A,MatchReport_URL,Real_Sh,Real_SoT,Real_KP,Real_Fls,Real_Fld,Real_Crs,Real_Int,Real_TklW,Real_Goals,SoT%,Real_Chances,Real_xPTS,game_xG,game_xA,game_PSxG,game_PSxG/SoT,game_KP
9/21/21,Celta Vigo,Levante,,41,A,36.53846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,34.51,1.36,67.51,25.6,5,6.2,4.5,4.1,0.32,49,10,36,55,52,71,73,60,9.1,5.4,11.5,0.37,53,24,42,55,54,53,75,50,https://fbref.com/en/matches/b519bab2/Levante-Celta-Vigo-September-21-2021-La-Liga,4.0,2.0,3.0,14.0,18.0,6.0,12.0,10.0,2.0,0.5,,,,,,,
9/22/21,Espanyol,Alavés,,42,H,52.38095238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,45.66,1.38,63.09,39.0,5,4.7,2.9,3.9,0.24,51,16,30,58,63,52,54,48,5.5,3.9,3.7,0.19,75,20,53,68,54,86,51,47,https://fbref.com/en/matches/a62f546a/Espanyol-Alaves-September-22-2021-La-Liga,9.0,1.0,7.0,14.0,21.0,7.0,9.0,12.0,1.0,0.111111111,,,,,,,
9/22/21,Alavés,Espanyol,,42,A,19.23076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,25.48,0.96,59.68,41.4,4,3.0,1.4,1.3,0.04,36,10,25,54,56,58,50,40,5.3,4.1,7.3,0.37,53,17,38,59,52,41,72,32,https://fbref.com/en/matches/a62f546a/Espanyol-Alaves-September-22-2021-La-Liga,9.0,2.0,7.0,22.0,13.0,18.0,14.0,12.0,0.0,0.222222222,,,,,,,
9/22/21,Sevilla,Valencia,,43,H,59.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,57.63,1.74,80.27,65.7,4,6.7,4.8,4.5,0.22,58,19,48,44,44,55,56,36,2.8,1.5,2.0,0.11,33,10,18,47,43,32,62,36,https://fbref.com/en/matches/965b998e/Sevilla-Valencia-September-22-2021-La-Liga,11.0,5.0,9.0,26.0,19.0,10.0,8.0,20.0,3.0,0.454545455,,,,,,,
9/22/21,Valencia,Sevilla,,43,A,16.12903226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,17.56,0.84,69.73,36.7,5,6.5,3.9,8.1,0.35,52,18,39,84,78,61,68,38,4.1,3.3,4.1,0.2,69,20,51,78,82,64,52,35,https://fbref.com/en/matches/965b998e/Sevilla-Valencia-September-22-2021-La-Liga,8.0,3.0,6.0,21.0,26.0,7.0,8.0,8.0,1.0,0.375,,,,,,,
9/22/21,Real Madrid,Mallorca,,44,H,79.16666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,78.07,2.4,86.13,76.9,5,8.5,6.1,10.8,0.28,85,35,60,52,72,64,88,45,7.0,4.5,7.0,0.28,55,22,42,76,48,63,64,63,https://fbref.com/en/matches/98f9512c/Real-Madrid-Mallorca-September-22-2021-La-Liga,18.0,11.0,15.0,19.0,10.0,17.0,12.0,10.0,6.0,0.611111111,,,,,,,
9/22/21,Mallorca,Real Madrid,,44,A,6.896551724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.34,0.53,61.89,24.2,5,2.7,2.0,2.6,0.24,47,11,31,67,70,45,54,51,4.9,2.8,2.8,0.21,57,13,31,72,65,61,38,53,https://fbref.com/en/matches/98f9512c/Real-Madrid-Mallorca-September-22-2021-La-Liga,17.0,4.0,13.0,12.0,19.0,5.0,15.0,9.0,1.0,0.235294118,,,,,,,
9/22/21,Villarreal,Elche,,45,H,62.96296296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,61.84,1.7,76.65,40.4,4,3.5,2.3,2.2,0.22,39,10,25,51,49,44,52,43,4.3,2.8,2.8,0.35,53,8,34,53,47,43,60,48,https://fbref.com/en/matches/bb5cf1de/Villarreal-Elche-September-22-2021-La-Liga,14.0,9.0,10.0,17.0,12.0,15.0,15.0,10.0,4.0,0.642857143,,,,,,,
9/22/21,Elche,Villarreal,,45,A,13.51351351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,13.43,0.64,60.78,32.8,5,3.2,2.7,2.1,0.16,36,13,26,53,62,56,75,32,5.3,4.7,4.0,0.21,56,19,46,64,50,68,65,52,https://fbref.com/en/matches/bb5cf1de/Villarreal-Elche-September-22-2021-La-Liga,9.0,3.0,6.0,13.0,17.0,15.0,27.0,5.0,1.0,0.333333333,,,,,,,
9/23/21,Granada,Real Sociedad,,46,H,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,21.61,0.93,59.0,39.4,5,2.7,2.3,2.6,0.26,41,10,27,76,73,35,64,51,8.7,4.6,8.0,0.25,87,27,58,79,72,89,70,59,https://fbref.com/en/matches/a5489f75/Granada-Real-Sociedad-September-23-2021-La-Liga,9.0,1.0,6.0,11.0,16.0,7.0,5.0,9.0,2.0,0.111111111,,,,,,,
9/23/21,Real Sociedad,Granada,,46,A,48.27586207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,51.86,1.6,78.97,57.7,5,7.2,3.9,6.8,0.23,56,18,36,79,57,49,54,48,4.5,3.2,3.7,0.27,44,14,30,60,76,51,68,58,https://fbref.com/en/matches/a5489f75/Granada-Real-Sociedad-September-23-2021-La-Liga,20.0,11.0,13.0,16.0,10.0,20.0,5.0,8.0,3.0,0.55,,,,,,,
9/23/21,Osasuna,Betis,,47,H,41.37931034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,34.74,1.27,68.04,20.7,5,7.3,3.5,6.7,0.21,64,15,50,77,49,83,75,46,3.7,2.3,2.7,0.2,38,12,25,54,76,70,81,40,https://fbref.com/en/matches/7282ccc0/Osasuna-Real-Betis-September-23-2021-La-Liga,11.0,3.0,8.0,20.0,11.0,22.0,13.0,4.0,1.0,0.272727273,,,,,,,
9/23/21,Betis,Osasuna,,47,A,30.3030303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,37.29,1.32,73.69,34.6,5,7.9,5.2,8.1,0.27,81,30,62,72,48,72,55,57,4.9,3.2,4.5,0.3,47,12,30,51,67,64,71,48,https://fbref.com/en/matches/7282ccc0/Osasuna-Real-Betis-September-23-2021-La-Liga,16.0,9.0,12.0,12.0,18.0,13.0,16.0,8.0,3.0,0.5625,,,,,,,
9/23/21,Cádiz,Barcelona,,48,H,15.38461538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,11.73,0.97,54.91,40.7,5,4.9,1.8,5.0,0.33,32,9,21,47,48,54,65,51,8.0,3.7,8.2,0.27,69,20,48,51,40,81,55,34,https://fbref.com/en/matches/fadbd5f6/Cadiz-Barcelona-September-23-2021-La-Liga,13.0,3.0,8.0,17.0,8.0,16.0,15.0,17.0,0.0,0.230769231,,,,,,,
9/23/21,Barcelona,Cádiz,,48,A,64.28571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,71.25,2.58,86.09,55.3,4,6.3,5.2,6.0,0.3,46,20,37,52,69,70,53,52,3.4,2.2,4.4,0.31,40,14,25,75,50,34,67,48,https://fbref.com/en/matches/fadbd5f6/Cadiz-Barcelona-September-23-2021-La-Liga,7.0,2.0,7.0,7.0,17.0,14.0,3.0,13.0,0.0,0.285714286,,,,,,,
9/25/21,Alavés,Atlético Madrid,,49,H,12.82051282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,17.03,0.82,59.92,41.7,5,3.4,1.7,1.4,0.04,45,12,32,72,69,76,64,52,6.8,4.8,8.4,0.37,62,18,45,73,69,48,81,44,https://fbref.com/en/matches/f37766a4/Alaves-Atletico-Madrid-September-25-2021-La-Liga,7.0,1.0,6.0,24.0,12.0,10.0,8.0,2.0,1.0,0.142857143,,,,,,,
9/25/21,Atlético Madrid,Alavés,,49,A,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,58.18,1.74,84.47,53.9,6,7.5,5.6,6.9,0.35,83,20,58,68,63,86,73,58,4.7,3.4,3.3,0.26,36,9,26,65,62,52,104,74,https://fbref.com/en/matches/f37766a4/Alaves-Atletico-Madrid-September-25-2021-La-Liga,13.0,1.0,7.0,13.0,21.0,14.0,6.0,7.0,0.0,0.076923077,,,,,,,
9/25/21,Valencia,Athletic Club,,50,H,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,40.73,1.31,69.61,29.5,6,7.1,4.5,8.6,0.32,60,21,45,105,103,68,76,46,5.0,4.1,5.4,0.22,80,25,60,103,101,74,60,55,https://fbref.com/en/matches/9cdcd899/Valencia-Athletic-Club-September-25-2021-La-Liga,13.0,6.0,11.0,17.0,17.0,22.0,25.0,7.0,1.0,0.461538462,,,,,,,
9/25/21,Athletic Club,Valencia,,50,A,35.18518519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,30.33,1.09,72.55,29.4,6,6.9,5.4,4.2,0.23,66,18,44,81,73,72,74,64,5.0,4.1,2.3,0.21,57,11,45,78,76,86,80,53,https://fbref.com/en/matches/9cdcd899/Valencia-Athletic-Club-September-25-2021-La-Liga,12.0,4.0,11.0,17.0,17.0,17.0,8.0,11.0,1.0,0.333333333,,,,,,,
9/25/21,Sevilla,Espanyol,,51,H,61.11111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,65.52,1.8,80.43,62.3,5,7.6,5.6,5.8,0.23,69,24,57,69,63,65,64,56,3.4,2.0,2.5,0.12,41,13,24,68,68,39,70,44,https://fbref.com/en/matches/c668317c/Sevilla-Espanyol-September-25-2021-La-Liga,12.0,5.0,10.0,11.0,12.0,14.0,13.0,11.0,2.0,0.416666667,,,,,,,
9/25/21,Espanyol,Sevilla,,51,A,14.70588235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,11.34,0.59,63.11,28.3,6,6.2,3.6,5.0,0.24,60,17,37,72,80,59,63,60,5.9,4.2,3.8,0.17,84,22,60,86,67,104,65,59,https://fbref.com/en/matches/c668317c/Sevilla-Espanyol-September-25-2021-La-Liga,13.0,2.0,7.0,13.0,11.0,12.0,11.0,4.0,0.0,0.153846154,,,,,,,
9/25/21,Real Madrid,Villarreal,,52,H,65.2173913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,60.22,2.1,86.15,75.1,6,11.4,8.5,13.6,0.28,103,46,75,70,79,81,100,55,8.2,5.5,8.3,0.28,72,26,55,84,66,68,79,72,https://fbref.com/en/matches/d2c094db/Real-Madrid-Villarreal-September-25-2021-La-Liga,14.0,1.0,11.0,12.0,13.0,28.0,17.0,12.0,0.0,0.071428571,,,,,,,
9/25/21,Villarreal,Real Madrid,,52,A,15.15151515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,18.03,1.06,76.65,54.5,5,6.3,4.3,5.5,0.29,53,19,35,67,59,59,67,53,5.5,3.6,3.5,0.32,62,11,40,64,63,58,87,53,https://fbref.com/en/matches/d2c094db/Real-Madrid-Villarreal-September-25-2021-La-Liga,6.0,2.0,6.0,13.0,12.0,8.0,7.0,12.0,0.0,0.333333333,,,,,,,
9/26/21,Mallorca,Osasuna,,53,H,34.7826087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,36.81,1.2,61.34,31.0,6,3.9,3.0,3.8,0.26,64,15,44,75,88,50,69,60,7.8,5.1,5.6,0.23,75,24,46,90,72,78,50,63,https://fbref.com/en/matches/bdae64c6/Mallorca-Osasuna-September-26-2021-La-Liga,17.0,8.0,8.0,7.0,21.0,13.0,18.0,5.0,2.0,0.470588235,,,,,,,
9/26/21,Osasuna,Mallorca,,53,A,35.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,33.53,1.13,68.04,17.4,6,8.2,4.3,8.1,0.25,75,18,58,95,58,105,88,50,6.0,4.4,5.7,0.26,54,21,37,64,92,83,97,48,https://fbref.com/en/matches/bdae64c6/Mallorca-Osasuna-September-26-2021-La-Liga,12.0,6.0,9.0,21.0,7.0,12.0,9.0,11.0,3.0,0.5,,,,,,,
9/26/21,Barcelona,Levante,,54,H,68.18181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,75.72,2.56,86.09,56.7,5,6.9,5.8,6.5,0.29,53,22,44,60,85,84,56,65,4.9,3.3,5.4,0.32,53,17,33,91,57,50,82,65,https://fbref.com/en/matches/eafd9715/Barcelona-Levante-September-26-2021-La-Liga,20.0,11.0,15.0,12.0,20.0,20.0,7.0,13.0,3.0,0.55,,,,,,,
9/26/21,Levante,Barcelona,,54,A,13.51351351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,8.5,0.74,63.07,30.5,6,7.1,4.0,6.4,0.3,50,15,36,90,68,56,81,66,6.3,4.9,5.5,0.29,70,19,46,72,85,74,82,54,https://fbref.com/en/matches/eafd9715/Barcelona-Levante-September-26-2021-La-Liga,6.0,2.0,5.0,20.0,12.0,6.0,15.0,16.0,0.0,0.333333333,,,,,,,
9/26/21,Rayo Vallecano,Cádiz,,55,H,59.09090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,52.67,1.68,66.17,19.6,6,8.4,5.7,7.7,0.31,69,22,44,97,90,69,103,49,9.0,5.6,7.7,0.24,69,21,54,93,92,61,69,53,https://fbref.com/en/matches/72c091c6/Rayo-Vallecano-Cadiz-September-26-2021-La-Liga,13.0,6.0,9.0,12.0,16.0,10.0,13.0,9.0,3.0,0.461538462,,,,,,,
9/26/21,Cádiz,Rayo Vallecano,,55,A,16.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,21.64,0.98,54.91,42.5,6,6.4,2.9,6.0,0.33,45,12,29,63,55,70,80,68,8.7,4.4,8.7,0.27,76,22,55,59,56,95,58,47,https://fbref.com/en/matches/72c091c6/Rayo-Vallecano-Cadiz-September-26-2021-La-Liga,6.0,2.0,5.0,16.0,13.0,17.0,12.0,14.0,1.0,0.333333333,,,,,,,
9/26/21,Real Sociedad,Elche,,56,H,67.30769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,66.09,1.79,78.97,59.3,6,9.0,5.2,10.0,0.26,76,29,49,95,67,69,59,56,5.7,3.6,5.0,0.27,53,15,36,71,92,58,73,67,https://fbref.com/en/matches/edd7cbf9/Real-Sociedad-Elche-September-26-2021-La-Liga,18.0,4.0,11.0,14.0,21.0,14.0,5.0,8.0,1.0,0.222222222,,,,,,,
9/26/21,Elche,Real Sociedad,,56,A,11.11111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.77,0.56,60.18,34.3,6,4.4,3.6,2.8,0.17,45,16,32,64,78,71,102,37,8.1,6.6,7.3,0.26,70,28,56,80,60,83,80,62,https://fbref.com/en/matches/edd7cbf9/Real-Sociedad-Elche-September-26-2021-La-Liga,5.0,2.0,4.0,21.0,13.0,5.0,13.0,9.0,0.0,0.4,,,,,,,
9/26/21,Betis,Getafe,,57,H,55.55555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,49.78,1.42,73.69,29.2,6,10.2,7.4,11.2,0.29,97,39,74,82,64,85,71,65,5.7,4.0,5.9,0.33,58,15,38,69,76,86,84,52,https://fbref.com/en/matches/67476a1c/Real-Betis-Getafe-September-26-2021-La-Liga,20.0,5.0,13.0,14.0,23.0,2.0,9.0,16.0,2.0,0.25,,,,,,,
9/26/21,Getafe,Betis,,57,A,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,21.6,0.84,68.68,33.3,6,4.0,2.2,2.6,0.2,69,10,46,92,91,77,103,58,7.6,5.1,7.2,0.31,48,18,39,95,88,59,82,57,https://fbref.com/en/matches/67476a1c/Real-Betis-Getafe-September-26-2021-La-Liga,8.0,3.0,5.0,24.0,13.0,11.0,16.0,16.0,0.0,0.375,,,,,,,
9/27/21,Celta Vigo,Granada,,58,H,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,53.11,1.72,68.52,24.0,6,6.8,5.0,5.0,0.35,53,12,39,67,67,77,85,70,10.6,6.1,12.5,0.36,58,25,45,71,65,56,89,59,https://fbref.com/en/matches/52d09577/Celta-Vigo-Granada-September-27-2021-La-Liga,13.0,4.0,11.0,10.0,14.0,17.0,10.0,10.0,1.0,0.307692308,,,,,,,
9/27/21,Granada,Celta Vigo,,58,A,18.18181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,21.65,1.01,59.0,38.9,6,3.9,2.7,3.9,0.27,50,11,33,87,89,42,69,60,10.5,5.9,11.2,0.27,107,38,71,95,82,109,75,67,https://fbref.com/en/matches/52d09577/Celta-Vigo-Granada-September-27-2021-La-Liga,7.0,4.0,4.0,15.0,8.0,5.0,21.0,8.0,0.0,0.571428571,,,,,,,
10/1/21,Athletic Club,Alavés,,59,H,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,52.26,1.43,72.79,24.9,7,7.8,6.2,5.2,0.24,78,22,55,98,86,89,82,75,5.8,4.8,4.0,0.23,70,17,56,92,93,108,105,60,https://fbref.com/en/matches/fb9e279b/Athletic-Club-Alaves-October-1-2021-La-Liga,15.0,4.0,12.0,18.0,13.0,16.0,12.0,9.0,1.0,0.266666667,,,,,,,
10/1/21,Alavés,Athletic Club,,59,A,14.28571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,19.17,0.75,61.23,41.6,6,3.9,2.2,2.1,0.09,52,13,38,90,79,86,72,54,7.5,5.1,8.4,0.35,75,19,52,84,84,62,87,51,https://fbref.com/en/matches/fb9e279b/Athletic-Club-Alaves-October-1-2021-La-Liga,17.0,4.0,10.0,14.0,18.0,15.0,13.0,12.0,0.0,0.235294118,,,,,,,
10/2/21,Osasuna,Rayo Vallecano,,60,H,44.44444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,42.24,1.44,66.28,18.7,7,9.6,5.6,9.2,0.23,87,24,67,112,65,117,97,61,8.3,5.4,9.3,0.31,71,29,45,72,109,96,115,53,https://fbref.com/en/matches/3f2a81eb/Osasuna-Rayo-Vallecano-October-2-2021-La-Liga,7.0,3.0,4.0,19.0,12.0,15.0,16.0,10.0,1.0,0.428571429,,,,,,,
10/2/21,Rayo Vallecano,Osasuna,,60,A,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,30.22,1.18,66.57,22.0,7,9.9,6.5,9.6,0.32,82,28,58,108,101,79,116,58,9.8,6.3,8.8,0.27,75,23,59,104,103,78,81,67,https://fbref.com/en/matches/3f2a81eb/Osasuna-Rayo-Vallecano-October-2-2021-La-Liga,7.0,0.0,4.0,12.0,17.0,13.0,14.0,13.0,0.0,0.0,,,,,,,
10/2/21,Mallorca,Levante,,61,H,45.45454545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,41.26,1.35,61.15,39.4,7,6.2,3.9,7.5,0.32,81,23,52,83,105,63,87,65,9.2,6.5,6.7,0.22,87,30,55,107,79,90,59,74,https://fbref.com/en/matches/1587e2a3/Mallorca-Levante-October-2-2021-La-Liga,10.0,7.0,8.0,20.0,28.0,8.0,17.0,14.0,1.0,0.7,,,,,,,
10/2/21,Levante,Mallorca,,61,A,27.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,30.15,1.11,62.78,39.3,7,8.3,4.9,6.8,0.29,56,17,41,106,79,62,96,82,9.7,6.8,8.8,0.27,90,30,64,83,101,94,89,67,https://fbref.com/en/matches/1587e2a3/Mallorca-Levante-October-2-2021-La-Liga,5.0,1.0,4.0,28.0,19.0,10.0,16.0,12.0,0.0,0.2,,,,,,,
10/2/21,Cádiz,Valencia,,62,H,29.41176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,30.61,1.21,55.81,41.4,7,7.3,3.7,7.1,0.37,51,14,34,74,66,87,92,82,10.1,5.3,10.6,0.3,89,28,64,70,67,105,71,56,https://fbref.com/en/matches/ff2e7855/Cadiz-Valencia-October-2-2021-La-Liga,2.0,1.0,1.0,19.0,11.0,9.0,28.0,16.0,0.0,0.5,,,,,,,
10/2/21,Valencia,Cádiz,,62,A,40.90909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,42.17,1.46,69.47,25.0,7,7.9,5.2,10.3,0.31,73,27,56,119,120,90,101,53,5.9,4.9,6.4,0.22,92,29,71,120,114,91,68,66,https://fbref.com/en/matches/ff2e7855/Cadiz-Valencia-October-2-2021-La-Liga,16.0,4.0,16.0,11.0,19.0,16.0,15.0,14.0,0.0,0.25,,,,,,,
10/2/21,Atlético Madrid,Barcelona,,63,H,50.87719298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,41.38,1.58,84.78,63.1,7,8.1,5.9,7.0,0.33,96,21,65,79,78,100,79,65,5.2,3.9,4.0,0.3,43,10,32,83,72,62,112,76,https://fbref.com/en/matches/5678d0a8/Atletico-Madrid-Barcelona-October-2-2021-La-Liga,6.0,3.0,6.0,13.0,10.0,5.0,12.0,14.0,2.0,0.5,,,,,,,
10/2/21,Barcelona,Atlético Madrid,,63,A,22.22222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,32.8,1.38,84.94,71.4,6,10.4,7.7,9.8,0.27,73,33,59,71,101,104,63,78,6.1,4.2,5.8,0.31,59,19,38,107,68,56,97,81,https://fbref.com/en/matches/5678d0a8/Atletico-Madrid-Barcelona-October-2-2021-La-Liga,9.0,2.0,6.0,10.0,12.0,12.0,9.0,11.0,0.0,0.222222222,,,,,,,
10/3/21,Elche,Celta Vigo,,64,H,28.20512821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,34.02,1.2,60.17,41.6,7,5.0,4.1,2.9,0.16,50,18,36,80,89,76,115,46,10.6,7.4,8.4,0.26,88,32,67,92,76,97,85,70,https://fbref.com/en/matches/6d1df89a/Elche-Celta-Vigo-October-3-2021-La-Liga,12.0,4.0,10.0,16.0,18.0,7.0,18.0,7.0,1.0,0.333333333,,,,,,,
10/3/21,Celta Vigo,Elche,,64,A,43.18181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,37.2,1.26,69.11,18.5,7,8.3,5.7,7.6,0.36,66,16,50,76,78,94,95,80,11.2,6.4,13.4,0.34,65,29,49,83,73,61,110,67,https://fbref.com/en/matches/6d1df89a/Elche-Celta-Vigo-October-3-2021-La-Liga,10.0,1.0,6.0,20.0,16.0,9.0,25.0,12.0,0.0,0.1,,,,,,,
10/3/21,Espanyol,Real Madrid,,65,H,19.23076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,15.04,0.91,63.33,26.4,7,7.0,3.9,5.1,0.23,73,19,44,80,90,71,74,64,7.3,5.6,5.4,0.2,96,27,70,96,74,118,78,70,https://fbref.com/en/matches/7af1aac6/Espanyol-Real-Madrid-October-3-2021-La-Liga,8.0,4.0,8.0,12.0,12.0,8.0,6.0,8.0,2.0,0.5,,,,,,,
10/3/21,Real Madrid,Espanyol,,65,A,58.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,63.82,2.11,85.87,72.5,7,12.6,9.3,13.9,0.28,117,47,86,80,91,109,117,67,8.9,6.2,8.5,0.27,78,28,61,96,76,76,86,84,https://fbref.com/en/matches/7af1aac6/Espanyol-Real-Madrid-October-3-2021-La-Liga,18.0,4.0,15.0,14.0,12.0,20.0,4.0,18.0,1.0,0.222222222,,,,,,,
10/3/21,Getafe,Real Sociedad,,66,H,27.02702703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,26.6,0.91,67.59,39.3,7,4.5,2.6,2.7,0.16,77,13,51,111,102,88,119,74,10.0,6.4,9.1,0.33,68,23,52,107,106,61,91,73,https://fbref.com/en/matches/d273c496/Getafe-Real-Sociedad-October-3-2021-La-Liga,9.0,2.0,6.0,18.0,12.0,8.0,20.0,23.0,1.0,0.222222222,,,,,,,
10/3/21,Real Sociedad,Getafe,,66,A,43.47826087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,42.71,1.23,79.03,58.9,7,11.5,5.9,11.1,0.26,94,33,60,107,83,83,64,64,6.3,4.0,5.1,0.25,58,17,40,87,103,63,86,76,https://fbref.com/en/matches/d273c496/Getafe-Real-Sociedad-October-3-2021-La-Liga,10.0,5.0,6.0,12.0,17.0,8.0,6.0,13.0,1.0,0.5,,,,,,,
